X,Y,OBJECTID,CODE_OBJECT,ROEPNAAM_ZZ_OBJECT,NAAM_ZAAL,HOOFDFUNCTIE_ACTIVITEITSTYPE,MAX_ZITTEND,MAX_STAAND,ORIG_FID
4.445567895116423,51.20576840789704,22705,0000000018,Sporthal Luisbekelaar,Cafetaria,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",75,80,1
4.453459279102434,51.245330025220234,22706,0000000062,Jongerencentrum Bouckenborgh,Café,"Feest, Hobby",40,120,2
4.453459279102434,51.245330025220234,22707,0000000062,Jongerencentrum Bouckenborgh,Bovenzaal,"Feest, Hobby, Repetitie, Vakantieactiviteit, Vergader, Vergader1",30,50,3
4.379329700163845,51.195646252444902,22708,0000000216,Zappa,Grote zaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",650,1000,4
4.403152408820539,51.215652655839456,22709,0000000338,Kavka,Concertzaal,"Feest, Hobby, Repetitie, Sport, Vakantieactiviteit, Vergader, Vergader1",,355,5
4.403152408820539,51.215652655839456,22710,0000000338,Kavka,Kaffee,"Feest, Vakantieactiviteit, Vergader",50,75,6
4.34631083705075,51.218674477149662,22711,0000000485,FC Turk Sport,Cafetaria,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",100,250,7
4.407360372592738,51.21598097534531,22712,0000000512,Bourla,Foyer,"Feest, Hobby, Repetitie, Vergader, Vergader1",180,300,8
4.489489900037114,51.218723551468663,22713,0000000659,Spartacus,Feestzaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",60,120,9
4.488499098138003,51.216523625222393,22714,0000000661,Master Schmidt Hoeve,Fuifzaal,"Feest, Repetitie",100,240,10
4.346119144407371,51.164492328830399,22715,0000000669,Schietgang,Polyvalente zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",,200,11
4.423223386891932,51.231026288640741,22716,0000001177,Platform Spoor Noord,Zomerbar,"Feest, Hobby, Repetitie, Sport, Vergader",300,500,12
4.443908275132983,51.195027973440872,22717,0000001210,Den Eglantier,Zaal gelijkvloers,"Feest, Hobby, Repetitie, Vergader, Vergader1",100,170,13
4.461336168779148,51.197839922163809,22718,0000001434,De Chalet,Polyvalente zaal,"Feest, Sport, Vergader, Vergader1",50,120,14
4.448181312430902,51.219656175164978,22719,0000001511,Trix,Zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",400,1100,15
4.448181312430902,51.219656175164978,22720,0000001511,Trix,Bar,"Feest, Repetitie, Vergader",50,180,16
4.448181312430902,51.219656175164978,22721,0000001511,Trix,Club,"Feest, Repetitie, Vergader",150,432,17
4.408503961221546,51.235933435431214,22722,0000003549,CadX,Polyvalente Ruimte,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",,500,18
4.408503961221546,51.235933435431214,22723,0000003549,CadX,Beach Volley Indoor,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",,500,19
4.408503961221546,51.235933435431214,22724,0000003549,CadX,Skybar,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",,70,20
4.408503961221546,51.235933435431214,22725,0000003549,CadX,Beach Volley Outdoor,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",,500,21
4.408503961221546,51.235933435431214,22726,0000003549,CadX,Modulair,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",,500,22
4.407817656347593,51.227630202595101,22727,0000003945,Sint-Felixpakhuis,Binnenstraat,"Feest, Hobby, Repetitie, Sport, Vergader",,400,23
4.350899649961969,51.164677126342013,22728,0000004359,Outfort,Outfort - Caponnière,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",140,249,24
4.4217552702976,51.211525817991031,22729,0000007612,Ampere,Stedelijke fuifzaal,"Feest, Hobby, Logistiek, Religiebeleving, Sport, Vergader, Vergader1",,960,25
4.433009556693537,51.212843929966873,22730,0000007811,Madam Fortuna,Zaal gelijkvloers,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",,120,26
4.430830476311999,51.206778131940197,22731,0000007839,Zurenborger,Zaal 1 gelijkvloers,"Feest, Hobby, Vergader, Vergader1",100,200,27
4.44417701021412,51.202545989077144,22732,0000007841,Paroza,Feestzaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",100,220,28
4.442726606990109,51.195366432184905,22733,0000007846,Groenenhoek,Vervaetzaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",64,104,29
4.430538847648008,51.200086409343186,22734,0000007858,Lebowski's,Combinatie café + zaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",60,97,30
4.430538847648008,51.200086409343186,22735,0000007858,Lebowski's,Zaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",40,60,31
4.348474735049361,51.164026551075402,22736,0000007877,Outfort,Outfort - Hoofdfrontgebouw,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",200,249,32
4.348474735049361,51.164026551075402,22737,0000007877,Outfort,Outfort - Caponnière,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",140,249,33
4.401217810610517,51.229158574253475,22738,0000007941,Barcelona Meeting,Zaal,"Feest, Repetitie, Vergader, Vergader1",80,180,34
4.402065962874491,51.233694239450266,22739,0000007958,Waagnatie,Evenementenhal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",2000,3800,35
4.401643006449365,51.230065207741106,22740,0000007963,Stuurboord,Volledig,"Feest, Hobby, Repetitie, Vergader, Vergader1",850,1500,36
4.401643006449365,51.230065207741106,22741,0000007963,Stuurboord,Zaal Antwerpen,"Feest, Hobby, Repetitie, Vergader, Vergader1",50,200,37
4.401643006449365,51.230065207741106,22742,0000007963,Stuurboord,Zaal Signapore,"Feest, Hobby, Repetitie, Vergader, Vergader1",180,300,38
4.401643006449365,51.230065207741106,22743,0000007963,Stuurboord,Zaal Kaapstad,"Feest, Hobby, Repetitie, Vergader, Vergader1",180,300,39
4.401643006449365,51.230065207741106,22744,0000007963,Stuurboord,Zaal Rio,"Feest, Hobby, Repetitie, Vergader, Vergader1",180,300,40
4.401643006449365,51.230065207741106,22745,0000007963,Stuurboord,Zaal New Orleans,"Feest, Hobby, Repetitie, Vergader, Vergader1",180,300,41
4.414935670263968,51.22319144261828,22746,0000007979,Apostolatus Maris Antwerpen,Koopvaardijzaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",100,120,42
4.414935670263968,51.22319144261828,22747,0000007979,Apostolatus Maris Antwerpen,Mercatorzaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",16,30,43
4.427376942022069,51.218153987172585,22748,0000008044,Wok van Antwerpen,Achterzaal,"Feest, Religiebeleving, Repetitie, Vergader, Vergader1",200,200,44
4.42500421835893,51.218807955016089,22749,0000008057,"Live Love, Love Life",Danszaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",60,80,45
4.436554605431411,51.214802351830969,22750,0000008180,BAR Venetië,Feestzaal gelijkvloers,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",220,400,46
4.470050852309187,51.23208095348771,22751,0000008188,FC Bosuil,Benedenzaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",800,1000,47
4.470050852309187,51.23208095348771,22752,0000008188,FC Bosuil,Bovenzaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",350,500,48
4.483750696788098,51.219934238803646,22753,0000008229,KVC Olympic Deurne,Kantine,"Feest, Hobby, Repetitie, Vergader, Vergader1",60,70,49
4.483750696788098,51.219934238803646,22754,0000008229,KVC Olympic Deurne,Kleine zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",12,25,50
4.46425393150703,51.215185646961764,22755,0000008232,Ri4a,Kantine,"Feest, Hobby, Repetitie, Vergader, Vergader1",100,200,51
4.417373250969474,51.199291607775471,22756,0000008249,Ten Gaarde,Ten Gaarde - Polyvalente zaal,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",70,100,52
4.417373250969474,51.199291607775471,22757,0000008249,Ten Gaarde,Ten Gaarde - Cafetaria,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",100,150,53
4.405322405469549,51.233832611726811,22758,0000008292,Strantwerpen,Paviljoen,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",180,400,54
4.399119403588831,51.214482572232392,22759,0000008303,Den Aalmoezenier,Zaal,"Feest, Hobby, Repetitie",,300,55
4.407817656347593,51.227630202595101,22760,0000008312,Felixpakhuis BVBA,Salon,"Feest, Hobby, Repetitie, Vergader, Vergader1",,499,56
4.407817656347593,51.227630202595101,22761,0000008312,Felixpakhuis BVBA,Markt,"Feest, Hobby, Repetitie, Vergader, Vergader1",,299,57
4.387209417041223,51.23614700151623,22762,0000008317,Plaasjkaffee,Zaaltje,"Feest, Religiebeleving, Repetitie, Vergader, Vergader1",88,88,58
4.482483595867215,51.228962733556692,22763,0000008328,Restaurant De Kaasboerin,Restaurant De Kaasboerin - Polyvalente zaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",80,150,59
4.465957212929673,51.204138629995846,22764,0000008332,Familia Sint Rochus,Polyvalente zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",140,200,60
4.465970614113437,51.232387670683302,22765,0000008352,Picass,Danscafé,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",50,150,61
4.408258667499478,51.223708442659742,22766,0000008401,Publik,Zaal,"Feest, Repetitie, Vergader",,325,62
4.387761874768211,51.218379114586057,22767,0000008457,Captain's Lounge,Clubhuis,"Feest, Hobby, Religiebeleving, Repetitie, Vergader",150,170,63
4.421247251954632,51.251358171369816,22768,0000008470,Café Centrum,Café,"Feest, Repetitie",70,200,64
4.381505139624957,51.219485564988787,22769,0000008484,Sint Anneke Centrum,Feestzaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",200,200,65
4.381505139624957,51.219485564988787,22770,0000008484,Sint Anneke Centrum,Spieken vergaderzaal 1,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",15,15,66
4.381505139624957,51.219485564988787,22771,0000008484,Sint Anneke Centrum,Spieken café,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",20,20,67
